driver_name,driver_phone,district,customer_name,customer_email,delivery_date,address,customer_phone,order_no,customer_status,paid_status,packaging_option,distance_in_km,Zone_Name,Zone_Price,hubs,total_price,time_slot,payment_method,total_weight_perorder,shipping_number (Box #)
Sample_Driver_8,0812-XXXX-XXXX,kecamatan jatinegara,Customer_85,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-0bb,Credit Card,4,90
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_86,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-0,Credit Card,4,90
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_87,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-2,OVO Wallet,2,85
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_88,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-0,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_89,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-0,Cash on Delivery,5,276
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan pinang,Customer_90,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-sameday03,Credit Card,4,90
Sample_Driver_9,0812-XXXX-XXXX,kecamatan parung panjang,Customer_91,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-1,Credit Card,8,24
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_92,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-sameday,MANDIRI VA Transferpay!,4,99
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_93,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-2,Credit Card,4,90
Sample_Driver_8,0812-XXXX-XXXX,kecamatan parung panjang,Customer_94,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-13,GO-PAY Wallet,2,111
Sample_Driver_8,0812-XXXX-XXXX,cikarang selatan,Customer_95,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-sameday03,Cash on Delivery,5,242
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan setiabudi,Customer_96,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-1bb,Credit Card,4,90
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan parung panjang,Customer_97,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-13,Cash on Delivery,5,242
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan pinang,Customer_98,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday,OVO Wallet,2,85
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan parung panjang,Customer_99,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-13,Credit Card,2,34
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_100,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-0,ShopeePay,4,197
Sample_Driver_9,0812-XXXX-XXXX,kecamatan penjaringan,Customer_101,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-0bb,Cash on Delivery,5,276
Sample_Driver_8,0812-XXXX-XXXX,kecamatan penjaringan,Customer_102,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-2,MANDIRI VA Transferpay!,4,99
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_103,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-sameday,ShopeePay,4,197
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan pademangan,Customer_104,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan parung panjang,Customer_105,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-0,Cash on Delivery,5,242
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_106,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-1bb,Cash on Delivery,5,33
Sample_Driver_8,0812-XXXX-XXXX,kecamatan setiabudi,Customer_107,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday,GO-PAY Wallet,2,111
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_108,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-0,OVO Wallet,2,85
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_109,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-1bb,Credit Card,8,24
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_110,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-1,Credit Card,4,90
3PLA-DRIVER-1,0812-XXXX-XXXX,sepatan,Customer_111,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-sameday,Cash on Delivery,5,33
3PLB-DRIVER-2,0812-XXXX-XXXX,sepatan,Customer_112,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-2,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_113,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1bb,OVO Wallet,2,85
3PLA-DRIVER-2,0812-XXXX-XXXX,cikarang selatan,Customer_114,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday,OVO Wallet,2,85
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_115,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-0bb,Cash on Delivery,5,33
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan penjaringan,Customer_116,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-sameday03,Cash on Delivery,5,33
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_117,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan jatinegara,Customer_118,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-sameday,Credit Card,8,24
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_119,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-1,MANDIRI VA Transferpay!,4,99
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_120,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-sameday03,Credit Card,8,24
Sample_Driver_8,0812-XXXX-XXXX,kecamatan jatinegara,Customer_121,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-0bb,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan pinang,Customer_122,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-sameday03,Cash on Delivery,5,242
Sample_Driver_8,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_123,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_124,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-0bb,MANDIRI VA Transferpay!,4,99
Sample_Driver_9,0812-XXXX-XXXX,kecamatan parung panjang,Customer_125,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-1bb,GO-PAY Wallet,2,111
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan pademangan,Customer_126,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-0bb,Credit Card,2,34
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_127,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-sameday,ShopeePay,4,197
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_128,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-sameday03,Cash on Delivery,5,276
Sample_Driver_8,0812-XXXX-XXXX,sepatan,Customer_129,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-13,Credit Card,4,90
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan pademangan,Customer_130,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-2,Cash on Delivery,5,33
Sample_Driver_8,0812-XXXX-XXXX,kecamatan jatinegara,Customer_131,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-0,ShopeePay,4,197
Sample_Driver_8,0812-XXXX-XXXX,kecamatan pademangan,Customer_132,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-0bb,OVO Wallet,2,85
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_133,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday03,GO-PAY Wallet,2,111
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_134,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-sameday,Cash on Delivery,5,276
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan setiabudi,Customer_135,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-2,GO-PAY Wallet,2,111
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan pademangan,Customer_136,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-2,GO-PAY Wallet,2,111
Sample_Driver_8,0812-XXXX-XXXX,sepatan,Customer_137,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-sameday,ShopeePay,4,197
Sample_Driver_8,0812-XXXX-XXXX,kecamatan jatinegara,Customer_138,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-0,OVO Wallet,2,85
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_139,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-2,Cash on Delivery,5,33
Sample_Driver_9,0812-XXXX-XXXX,kecamatan parung panjang,Customer_140,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-1bb,Cash on Delivery,5,276
Sample_Driver_9,0812-XXXX-XXXX,kecamatan penjaringan,Customer_141,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-sameday03,MANDIRI VA Transferpay!,4,99
Sample_Driver_9,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_142,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday,GO-PAY Wallet,2,111
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_143,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-0,ShopeePay,4,197
3PLC-DRIVER-1,0812-XXXX-XXXX,cikarang selatan,Customer_144,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-sameday,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan pinang,Customer_145,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-1bb,Cash on Delivery,5,276
3PLC-DRIVER-1,0812-XXXX-XXXX,cikarang selatan,Customer_146,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1bb,OVO Wallet,2,85
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan setiabudi,Customer_147,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-2,Cash on Delivery,5,276
3PLA-DRIVER-1,0812-XXXX-XXXX,sepatan,Customer_148,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-13,Credit Card,2,34
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_149,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-2,Cash on Delivery,5,242
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_150,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-2,MANDIRI VA Transferpay!,4,99
Sample_Driver_9,0812-XXXX-XXXX,kecamatan pinang,Customer_151,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-13,Credit Card,8,24
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan parung panjang,Customer_152,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-1,Cash on Delivery,5,33
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_153,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-1bb,ShopeePay,4,197
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_154,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-0bb,ShopeePay,4,197
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan setiabudi,Customer_155,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-1bb,Cash on Delivery,5,242
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_156,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-13,Cash on Delivery,5,33
Sample_Driver_9,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_157,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-2,Credit Card,2,34
Sample_Driver_8,0812-XXXX-XXXX,kecamatan pinang,Customer_158,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-0,Cash on Delivery,5,242
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_159,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-0bb,Cash on Delivery,5,276
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan jatinegara,Customer_160,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-2,Cash on Delivery,5,276
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_161,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-1bb,Cash on Delivery,5,276
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan pinang,Customer_162,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-0bb,Credit Card,4,90
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_163,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-1,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan penjaringan,Customer_164,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-13,Cash on Delivery,5,33
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_165,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
3PLA-DRIVER-2,0812-XXXX-XXXX,sepatan,Customer_166,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-sameday,MANDIRI VA Transferpay!,4,99
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan setiabudi,Customer_167,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-0,MANDIRI VA Transferpay!,4,99
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_168,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-2,Cash on Delivery,5,33
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan pinang,Customer_169,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-1bb,Credit Card,4,90
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_170,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-0,Credit Card,8,24
